"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.release ()","0.0 ms (0%)","0.0 ms (0%)","21.1 ms (0%)","21.1 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.hasSerializerFor ()","0.0 ms (0%)","0.0 ms (0%)","108 ms (0%)","108 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl.<init> ()","0.0 ms (0%)","0.0 ms (0%)","108 ms (0%)","108 ms (0%)","1"
"org.hibernate.metamodel.mapping.ModelPart.areEqual ()","0.0 ms (0%)","0.0 ms (0%)","193 ms (0%)","193 ms (0%)","1"
"org.hibernate.engine.spi.BatchFetchQueue.collectBatchLoadableCollectionKeys ()","0.0 ms (0%)","0.0 ms (0%)","193 ms (0%)","193 ms (0%)","1"
"org.hibernate.loader.ast.internal.AbstractCollectionBatchLoader.resolveKeysToInitialize ()","0.0 ms (0%)","0.0 ms (0%)","193 ms (0%)","193 ms (0%)","1"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser.getText ()","0.0 ms (0%)","0.0 ms (0%)","303 ms (0%)","303 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializerNR.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","303 ms (0%)","303 ms (0%)","1"
"org.apache.catalina.connector.Response.getHeader ()","0.0 ms (0%)","0.0 ms (0%)","20.0 ms (0%)","20.0 ms (0%)","1"
"org.apache.catalina.connector.ResponseFacade.getHeader ()","0.0 ms (0%)","0.0 ms (0%)","20.0 ms (0%)","20.0 ms (0%)","1"
"jakarta.servlet.http.HttpServletResponseWrapper.getHeader ()","0.0 ms (0%)","0.0 ms (0%)","20.0 ms (0%)","20.0 ms (0%)","2"
"org.hibernate.persister.collection.OneToManyPersister.recreate ()","0.0 ms (0%)","0.0 ms (0%)","522 ms (0%)","522 ms (0%)","1"
"org.hibernate.action.internal.CollectionRecreateAction.execute ()","0.0 ms (0%)","0.0 ms (0%)","522 ms (0%)","522 ms (0%)","1"
"ch.qos.logback.classic.pattern.NamedConverter.viaCache ()","0.0 ms (0%)","0.0 ms (0%)","390 ms (0%)","390 ms (0%)","1"
"ch.qos.logback.classic.pattern.NamedConverter.convert ()","0.0 ms (0%)","0.0 ms (0%)","390 ms (0%)","390 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findValueInstantiator ()","0.0 ms (0%)","0.0 ms (0%)","651 ms (0%)","651 ms (0%)","1"
"org.apache.tomcat.util.net.NioChannel.close ()","0.0 ms (0%)","0.0 ms (0%)","184 ms (0%)","184 ms (0%)","2"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doClose ()","0.0 ms (0%)","0.0 ms (0%)","184 ms (0%)","184 ms (0%)","1"
"org.apache.tomcat.util.net.SocketWrapperBase.close ()","0.0 ms (0%)","0.0 ms (0%)","184 ms (0%)","184 ms (0%)","1"
"io.micrometer.core.instrument.MeterRegistry.access$1000 ()","0.0 ms (0%)","0.0 ms (0%)","808 ms (0%)","808 ms (0%)","1"
"org.hibernate.metamodel.mapping.SelectablePath.<init> ()","0.0 ms (0%)","0.0 ms (0%)","808 ms (0%)","808 ms (0%)","1"
"org.hibernate.metamodel.mapping.SelectableMapping.getSelectablePath ()","0.0 ms (0%)","0.0 ms (0%)","808 ms (0%)","808 ms (0%)","1"
"com.fasterxml.jackson.core.io.IOContext.allocWriteEncodingBuffer ()","0.0 ms (0%)","0.0 ms (0%)","56.2 ms (0%)","56.2 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper.createGenerator ()","0.0 ms (0%)","0.0 ms (0%)","56.2 ms (0%)","56.2 ms (0%)","1"
"com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.createRoot ()","0.0 ms (0%)","0.0 ms (0%)","344 ms (0%)","344 ms (0%)","2"
"org.apache.tomcat.websocket.server.WsFilter.doFilter ()","0.0 ms (0%)","0.0 ms (0%)","48,621,188 ms (2.5%)","39,841,399 ms (2.8%)","3,518"
"jakarta.servlet.http.HttpServlet.service ()","0.0 ms (0%)","0.0 ms (0%)","48,620,860 ms (2.5%)","39,834,399 ms (2.8%)","7,050"
"com.fasterxml.jackson.core.base.ParserBase.createChildObjectContext ()","0.0 ms (0%)","0.0 ms (0%)","344 ms (0%)","344 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser._nextTokenNotInObject ()","0.0 ms (0%)","0.0 ms (0%)","344 ms (0%)","344 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextToken ()","0.0 ms (0%)","0.0 ms (0%)","344 ms (0%)","344 ms (0%)","1"
"org.hibernate.query.hql.internal.QuerySplitter.findUnmappedPolymorphicReference ()","0.0 ms (0%)","0.0 ms (0%)","701 ms (0%)","701 ms (0%)","1"
"org.hibernate.query.hql.internal.QuerySplitter.split ()","0.0 ms (0%)","0.0 ms (0%)","701 ms (0%)","701 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.clearCollectionsByKey ()","0.0 ms (0%)","0.0 ms (0%)","88.6 ms (0%)","88.6 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeFactory.constructSpecializedType ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractCollectionType ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"org.springdoc.webmvc.ui.SwaggerIndexPageTransformer.transform ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"org.springdoc.ui.AbstractSwaggerIndexTransformer.defaultTransformations ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"org.springdoc.ui.AbstractSwaggerIndexTransformer.addParameters ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectWriter.writeValueAsString ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectWriter.createGenerator ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory.createGenerator ()","0.0 ms (0%)","0.0 ms (0%)","12,736 ms (0%)","12,644 ms (0%)","4"
"com.fasterxml.jackson.core.JsonFactory._createGenerator ()","0.0 ms (0%)","0.0 ms (0%)","92.0 ms (0%)","0.0 ms (0%)","1"
"org.mariadb.jdbc.client.impl.PrepareCache.get ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"com.fasterxml.jackson.databind.util.internal.LinkedDeque.add ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$AddTask.run ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.drainWriteBuffer ()","0.0 ms (0%)","0.0 ms (0%)","378 ms (0%)","378 ms (0%)","1"
"io.lettuce.core.protocol.AsyncCommand.onComplete ()","0.0 ms (0%)","0.0 ms (0%)","397 ms (0%)","397 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiWebMvcResource.openapiJson ()","0.0 ms (0%)","0.0 ms (0%)","901 ms (0%)","901 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource.openapiJson ()","0.0 ms (0%)","0.0 ms (0%)","901 ms (0%)","901 ms (0%)","1"
"org.springdoc.api.AbstractOpenApiResource.getOpenApi ()","0.0 ms (0%)","0.0 ms (0%)","901 ms (0%)","901 ms (0%)","1"
"org.springdoc.core.service.OpenAPIService.build ()","0.0 ms (0%)","0.0 ms (0%)","311 ms (0%)","311 ms (0%)","1"
"org.springdoc.core.service.OpenAPIService.getOpenAPIDefinition ()","0.0 ms (0%)","0.0 ms (0%)","96.1 ms (0%)","96.1 ms (0%)","1"
"io.micrometer.core.instrument.Tags.equals ()","0.0 ms (0%)","0.0 ms (0%)","287 ms (0%)","287 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper.writeValueAsString ()","0.0 ms (0%)","0.0 ms (0%)","212 ms (0%)","212 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper._writeValueAndClose ()","0.0 ms (0%)","0.0 ms (0%)","2,630 ms (0%)","2,630 ms (0%)","3"
"com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue ()","0.0 ms (0%)","0.0 ms (0%)","48,366 ms (0%)","47,966 ms (0%)","31"
"com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","6,903 ms (0%)","6,903 ms (0%)","3"
"com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer ()","0.0 ms (0%)","0.0 ms (0%)","1,304 ms (0%)","904 ms (0%)","7"
"com.fasterxml.jackson.databind.SerializerProvider._createUntypedSerializer ()","0.0 ms (0%)","0.0 ms (0%)","704 ms (0%)","704 ms (0%)","4"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.createSerializer ()","0.0 ms (0%)","0.0 ms (0%)","704 ms (0%)","704 ms (0%)","4"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory._createSerializer2 ()","0.0 ms (0%)","0.0 ms (0%)","704 ms (0%)","704 ms (0%)","4"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.findBeanOrAddOnSerializer ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.constructBeanOrAddOnSerializer ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.BeanSerializerBuilder.build ()","0.0 ms (0%)","0.0 ms (0%)","105 ms (0%)","105 ms (0%)","1"
"org.springdoc.core.service.OpenAPIService.calculateSecuritySchemes ()","0.0 ms (0%)","0.0 ms (0%)","109 ms (0%)","109 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource.getPaths ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"io.micrometer.core.instrument.Meter$Id.equals ()","0.0 ms (0%)","0.0 ms (0%)","287 ms (0%)","287 ms (0%)","2"
"org.springdoc.webmvc.api.OpenApiResource$$Lambda$2362.0x0000000801a4db28.accept ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource.lambda$getPaths$2 ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource.calculatePath ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource$$Lambda$2365.0x0000000801a50000.accept ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.springdoc.webmvc.api.OpenApiResource.lambda$calculatePath$11 ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","1"
"org.springdoc.api.AbstractOpenApiResource.calculatePath ()","0.0 ms (0%)","0.0 ms (0%)","590 ms (0%)","590 ms (0%)","2"
"org.springdoc.core.service.AbstractRequestService.build ()","0.0 ms (0%)","0.0 ms (0%)","287 ms (0%)","287 ms (0%)","2"
"org.springdoc.core.service.RequestBodyService.calculateRequestBodyInfo ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"org.springdoc.core.service.RequestBodyService.buildRequestBody ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"org.springdoc.core.service.GenericParameterService.calculateSchema ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"org.springdoc.core.utils.SpringDocAnnotationsUtils.extractSchema ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","3"
"io.swagger.v3.core.converter.ModelConverters.resolveAsResolvedSchema ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","3"
"io.swagger.v3.core.converter.ModelConverterContextImpl.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.SortOpenAPIConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.PageableOpenAPIConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.PolymorphicModelConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.SchemaPropertyDeprecatingConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.ResponseSupportConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","6"
"org.springdoc.core.converters.FileSupportConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","5"
"org.springdoc.core.converters.AdditionalModelsConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","5"
"org.springdoc.core.converters.WebFluxSupportConverter.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","5"
"io.swagger.v3.core.jackson.ModelResolver.resolve ()","0.0 ms (0%)","0.0 ms (0%)","294 ms (0%)","294 ms (0%)","5"
"io.swagger.v3.core.jackson.ModelResolver.clone ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper.readValue ()","0.0 ms (0%)","0.0 ms (0%)","201,691 ms (0%)","199,663 ms (0%)","103"
"com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose ()","0.0 ms (0%)","0.0 ms (0%)","180,502 ms (0%)","178,474 ms (0%)","61"
"com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue ()","0.0 ms (0%)","0.0 ms (0%)","174,426 ms (0%)","174,426 ms (0%)","34"
"io.swagger.v3.core.util.ModelDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","4"
"com.fasterxml.jackson.databind.ObjectMapper.convertValue ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper._convert ()","0.0 ms (0%)","0.0 ms (0%)","198 ms (0%)","198 ms (0%)","2"
"com.fasterxml.jackson.databind.ObjectMapper._findRootDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","107,534 ms (0%)","105,506 ms (0%)","41"
"com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","107,534 ms (0%)","105,506 ms (0%)","41"
"com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","107,534 ms (0%)","105,506 ms (0%)","55"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCacheValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","105,922 ms (0%)","103,894 ms (0%)","54"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCache2 ()","0.0 ms (0%)","0.0 ms (0%)","103,894 ms (0%)","103,894 ms (0%)","37"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","60,853 ms (0%)","60,853 ms (0%)","12"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createDeserializer2 ()","0.0 ms (0%)","0.0 ms (0%)","38,749 ms (0%)","38,749 ms (0%)","8"
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.createBeanDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.buildBeanDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.addBeanProps ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.constructSettableProperty ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.findObjectIdInfo ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.fromMemberAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder$4.withMember ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findObjectIdInfo ()","0.0 ms (0%)","0.0 ms (0%)","96.4 ms (0%)","96.4 ms (0%)","1"
"org.springdoc.core.service.GenericParameterService.buildParameterFromDoc ()","0.0 ms (0%)","0.0 ms (0%)","89.7 ms (0%)","89.7 ms (0%)","1"
"org.springdoc.core.utils.PropertyResolverUtils.resolve ()","0.0 ms (0%)","0.0 ms (0%)","89.7 ms (0%)","89.7 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory._createContext ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"org.springdoc.core.service.GenericResponseService.build ()","0.0 ms (0%)","0.0 ms (0%)","204 ms (0%)","204 ms (0%)","2"
"org.springdoc.core.service.GenericResponseService.getGenericMapResponse ()","0.0 ms (0%)","0.0 ms (0%)","107 ms (0%)","107 ms (0%)","1"
"com.fasterxml.jackson.core.io.SegmentedStringWriter.getAndClear ()","0.0 ms (0%)","0.0 ms (0%)","107 ms (0%)","107 ms (0%)","1"
"com.fasterxml.jackson.core.util.TextBuffer.releaseBuffers ()","0.0 ms (0%)","0.0 ms (0%)","107 ms (0%)","107 ms (0%)","1"
"com.fasterxml.jackson.core.util.BufferRecycler.releaseCharBuffer ()","0.0 ms (0%)","0.0 ms (0%)","107 ms (0%)","107 ms (0%)","1"
"org.springdoc.core.service.AbstractRequestService.buildParams ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","1"
"org.springdoc.core.service.AbstractRequestService.buildParam ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BeanDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","52,051 ms (0%)","52,051 ms (0%)","12"
"com.fasterxml.jackson.databind.deser.std.NumberDeserializers$BigDecimalDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.std.StdDeserializer._checkIntToFloatCoercion ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","1"
"com.fasterxml.jackson.databind.DeserializationContext.findCoercionAction ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","1"
"com.fasterxml.jackson.databind.DeserializationConfig.findCoercionAction ()","0.0 ms (0%)","0.0 ms (0%)","101 ms (0%)","101 ms (0%)","1"
"org.springdoc.api.AbstractOpenApiResource.buildPathItem ()","0.0 ms (0%)","0.0 ms (0%)","98.5 ms (0%)","98.5 ms (0%)","1"
"org.springdoc.core.service.GenericResponseService.buildApiResponses ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","2"
"org.springdoc.core.service.GenericResponseService.buildContent ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","2"
"org.springdoc.core.service.GenericResponseService.calculateSchema ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"io.swagger.v3.core.jackson.ModelResolver.resolveAccessMode ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findProperties ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.BasicBeanDescription._properties ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getProperties ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getPropertyMap ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.collectAll ()","0.0 ms (0%)","0.0 ms (0%)","696 ms (0%)","696 ms (0%)","4"
"com.fasterxml.jackson.databind.introspect.AnnotatedClass.getConstructors ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.AnnotatedClass._creators ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.AnnotatedCreatorCollector.collectCreators ()","0.0 ms (0%)","0.0 ms (0%)","96.5 ms (0%)","96.5 ms (0%)","1"
"io.netty.util.HashedWheelTimer$Worker.processCancelledTasks ()","0.0 ms (0%)","0.0 ms (0%)","95.1 ms (0%)","95.1 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.queues.MpscUnboundedArrayQueue.poll ()","0.0 ms (0%)","0.0 ms (0%)","95.1 ms (0%)","95.1 ms (0%)","1"
"com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer.release ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser._releaseBuffers ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"com.fasterxml.jackson.core.base.ParserBase.close ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"org.apache.catalina.connector.CoyoteOutputStream.write ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.write ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.writeBytes ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.append ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.flushByteBuffer ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.realWriteBytes ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.coyote.Response.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.coyote.http11.Http11OutputBuffer.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.coyote.http11.filters.IdentityOutputFilter.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","102 ms (0%)","102 ms (0%)","1"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","12,913 ms (0%)","12,913 ms (0%)","2"
"io.micrometer.core.instrument.internal.DefaultLongTaskTimer$SampleImpl.duration ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics$$Lambda$1959.0x00000008018c0dd8.handleNotification ()","0.0 ms (0%)","0.0 ms (0%)","15,290 ms (0%)","15,290 ms (0%)","4"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics.lambda$monitor$3 ()","0.0 ms (0%)","0.0 ms (0%)","15,290 ms (0%)","15,290 ms (0%)","4"
"io.micrometer.core.instrument.internal.DefaultLongTaskTimer$SampleImpl.stop ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"org.hibernate.query.sqm.tree.select.SqmQuerySpec.validateQueryStructureAndFetchOwners ()","0.0 ms (0%)","0.0 ms (0%)","113 ms (0%)","113 ms (0%)","1"
"com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call ()","0.0 ms (0%)","0.0 ms (0%)","326,538 ms (0%)","89,383 ms (0%)","16"
